Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
Pick Up Zone,Data representing the pick up zone.,"logistics.logistics_funnel_lsp_bv.""Pick Up Zone""",logistics.logistics_funnel_lsp_bv,
Delivery Zone,Data representing the delivery zone.,"logistics.logistics_funnel_lsp_bv.""Delivery Zone""",logistics.logistics_funnel_lsp_bv,
"▼ logistics_funnel_lsp_stage   (base table, 67 cols)",,,logistics.logistics_funnel_lsp_stage,
bap_id,Unique identifier for the Buyer App (BAP).,"logistics.logistics_funnel_lsp_stage.""bap_id""",logistics.logistics_funnel_lsp_stage,
bpp_id,Unique identifier for the Seller App (BPP).,"logistics.logistics_funnel_lsp_stage.""bpp_id""",logistics.logistics_funnel_lsp_stage,
date,Timestamp or date indicating when date occurred.,"logistics.logistics_funnel_lsp_stage.""date""",logistics.logistics_funnel_lsp_stage,
linked,Data representing the linked.,"logistics.logistics_funnel_lsp_stage.""linked""",logistics.logistics_funnel_lsp_stage,
pick_up_pincode,Indian postal code (pincode).,"logistics.logistics_funnel_lsp_stage.""pick_up_pincode""",logistics.logistics_funnel_lsp_stage,
delivery_pincode,Indian postal code (pincode).,"logistics.logistics_funnel_lsp_stage.""delivery_pincode""",logistics.logistics_funnel_lsp_stage,
retail_category,Timestamp or date indicating when retail category occurred.,"logistics.logistics_funnel_lsp_stage.""retail_category""",logistics.logistics_funnel_lsp_stage,
shipment_type,Data representing the shipment type.,"logistics.logistics_funnel_lsp_stage.""shipment_type""",logistics.logistics_funnel_lsp_stage,
fulfillment_type,Data representing the fulfillment type.,"logistics.logistics_funnel_lsp_stage.""fulfillment_type""",logistics.logistics_funnel_lsp_stage,
request,Data representing the request.,"logistics.logistics_funnel_lsp_stage.""request""",logistics.logistics_funnel_lsp_stage,
unique_retail_order,Data representing the unique retail order.,"logistics.logistics_funnel_lsp_stage.""unique_retail_order""",logistics.logistics_funnel_lsp_stage,
on_confirms,Data representing the on confirms.,"logistics.logistics_funnel_lsp_stage.""on_confirms""",logistics.logistics_funnel_lsp_stage,
confirmed_orders,Data representing the confirmed orders.,"logistics.logistics_funnel_lsp_stage.""confirmed_orders""",logistics.logistics_funnel_lsp_stage,
assigned,Data representing the assigned.,"logistics.logistics_funnel_lsp_stage.""assigned""",logistics.logistics_funnel_lsp_stage,
delivered,Data representing the delivered.,"logistics.logistics_funnel_lsp_stage.""delivered""",logistics.logistics_funnel_lsp_stage,
preassigned_cancel,Data representing the preassigned cancel.,"logistics.logistics_funnel_lsp_stage.""preassigned_cancel""",logistics.logistics_funnel_lsp_stage,
precancel_buyer,Data representing the precancel buyer.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer""",logistics.logistics_funnel_lsp_stage,
precancel_buyer_0_2,Data representing the precancel buyer 0 2.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_0_2""",logistics.logistics_funnel_lsp_stage,
precancel_buyer_3_5,Data representing the precancel buyer 3 5.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_3_5""",logistics.logistics_funnel_lsp_stage,
precancel_buyer_5_10,Data representing the precancel buyer 5 10.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_5_10""",logistics.logistics_funnel_lsp_stage,
precancel_buyer_10_15,Data representing the precancel buyer 10 15.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_10_15""",logistics.logistics_funnel_lsp_stage,
precancel_buyer_15_20,Data representing the precancel buyer 15 20.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_15_20""",logistics.logistics_funnel_lsp_stage,
precancel_buyer_gt_20,Data representing the precancel buyer gt 20.,"logistics.logistics_funnel_lsp_stage.""precancel_buyer_gt_20""",logistics.logistics_funnel_lsp_stage,
precancel_seller,Data representing the precancel seller.,"logistics.logistics_funnel_lsp_stage.""precancel_seller""",logistics.logistics_funnel_lsp_stage,
precancel_seller_0_2,Data representing the precancel seller 0 2.,"logistics.logistics_funnel_lsp_stage.""precancel_seller_0_2""",logistics.logistics_funnel_lsp_stage,
precancel_seller_3_5,Data representing the precancel seller 3 5.,"logistics.logistics_funnel_lsp_stage.""precancel_seller_3_5""",logistics.logistics_funnel_lsp_stage,
precancel_seller_5_10,Data representing the precancel seller 5 10.,"logistics.logistics_funnel_lsp_stage.""precancel_seller_5_10""",logistics.logistics_funnel_lsp_stage,
precancel_seller_10_15,Data representing the precancel seller 10 15.,"logistics.logistics_funnel_lsp_stage.""precancel_seller_10_15""",logistics.logistics_funnel_lsp_stage,
precancel_seller_15_20,Data representing the precancel seller 15 20.,"logistics.logistics_funnel_lsp_stage.""precancel_seller_15_20""",logistics.logistics_funnel_lsp_stage,
precancel_seller_gt_20,Data representing the precancel seller gt 20.,"logistics.logistics_funnel_lsp_stage.""precancel_seller_gt_20""",logistics.logistics_funnel_lsp_stage,
precancel_logistics,Data representing the precancel logistics.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics""",logistics.logistics_funnel_lsp_stage,
precancel_logistics_0_2,Data representing the precancel logistics 0 2.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_0_2""",logistics.logistics_funnel_lsp_stage,
precancel_logistics_3_5,Data representing the precancel logistics 3 5.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_3_5""",logistics.logistics_funnel_lsp_stage,
precancel_logistics_5_10,Data representing the precancel logistics 5 10.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_5_10""",logistics.logistics_funnel_lsp_stage,
precancel_logistics_10_15,Data representing the precancel logistics 10 15.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_10_15""",logistics.logistics_funnel_lsp_stage,
precancel_logistics_15_20,Data representing the precancel logistics 15 20.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_15_20""",logistics.logistics_funnel_lsp_stage,
precancel_logistics_gt_20,Data representing the precancel logistics gt 20.,"logistics.logistics_funnel_lsp_stage.""precancel_logistics_gt_20""",logistics.logistics_funnel_lsp_stage,
postassigned_cancel,Data representing the postassigned cancel.,"logistics.logistics_funnel_lsp_stage.""postassigned_cancel""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer,Data representing the postcancel buyer.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup,Data representing the postcancel buyer prepickup.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup_0_2,Data representing the postcancel buyer prepickup 0 2.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_0_2""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup_3_5,Data representing the postcancel buyer prepickup 3 5.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_3_5""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup_5_10,Data representing the postcancel buyer prepickup 5 10.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_5_10""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup_10_15,Data representing the postcancel buyer prepickup 10 15.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_10_15""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup_15_20,Data representing the postcancel buyer prepickup 15 20.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_15_20""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_prepickup_gt_20,Data representing the postcancel buyer prepickup gt 20.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_prepickup_gt_20""",logistics.logistics_funnel_lsp_stage,
postcancel_buyer_postpickup,Data representing the postcancel buyer postpickup.,"logistics.logistics_funnel_lsp_stage.""postcancel_buyer_postpickup""",logistics.logistics_funnel_lsp_stage,
postcancel_seller,Data representing the postcancel seller.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup,Data representing the postcancel seller prepickup.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup_0_2,Data representing the postcancel seller prepickup 0 2.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_0_2""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup_3_5,Data representing the postcancel seller prepickup 3 5.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_3_5""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup_5_10,Data representing the postcancel seller prepickup 5 10.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_5_10""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup_10_15,Data representing the postcancel seller prepickup 10 15.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_10_15""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup_15_20,Data representing the postcancel seller prepickup 15 20.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_15_20""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_prepickup_gt_20,Data representing the postcancel seller prepickup gt 20.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_prepickup_gt_20""",logistics.logistics_funnel_lsp_stage,
postcancel_seller_postpickup,Data representing the postcancel seller postpickup.,"logistics.logistics_funnel_lsp_stage.""postcancel_seller_postpickup""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics,Data representing the postcancel logistics.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup,Data representing the postcancel logistics prepickup.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup_0_2,Data representing the postcancel logistics prepickup 0 2.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_0_2""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup_3_5,Data representing the postcancel logistics prepickup 3 5.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_3_5""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup_5_10,Data representing the postcancel logistics prepickup 5 10.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_5_10""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup_10_15,Data representing the postcancel logistics prepickup 10 15.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_10_15""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup_15_20,Data representing the postcancel logistics prepickup 15 20.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_15_20""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_prepickup_gt_20,Data representing the postcancel logistics prepickup gt 20.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_prepickup_gt_20""",logistics.logistics_funnel_lsp_stage,
postcancel_logistics_postpickup,Data representing the postcancel logistics postpickup.,"logistics.logistics_funnel_lsp_stage.""postcancel_logistics_postpickup""",logistics.logistics_funnel_lsp_stage,
preassigned_open,Data representing the preassigned open.,"logistics.logistics_funnel_lsp_stage.""preassigned_open""",logistics.logistics_funnel_lsp_stage,
postassigned_open,Data representing the postassigned open.,"logistics.logistics_funnel_lsp_stage.""postassigned_open""",logistics.logistics_funnel_lsp_stage,
"▼ logistics_igm_bv   (view, 72 cols)",,,logistics.logistics_igm_bv,"WITH base AS (
         SELECT t1.bap_id,
            t1.bpp_id,
            t1.igm_key,
            t1.ticket_created_date,
            t1.""Date"",
            t1.domain,
            t1.network_issue_id,
            t1.ticket_category,
            t1.ticket_sub_category,
            t1.""Resolved"",
            t1.network_order_id,
            t1.ticket_key,
            t1.ticket_source,
            t1.""ticket count"",
            t1.ticket_raiser,
            t1.ticket_expected_resolution_time,
            t1.ticket_status,
            t1.""Closed date"",
            t1.r_action_ticket_resolved_date,
            t1.on_issue_error_code,
            t1.issue_sync_response,
            t1.""tat_diff(open)"",
            t1.""sec_diff(open)"",
            t1.""min_diff(resolved)"",
            t1.""tat_diff(res)"",
            ml.provider_name,
                CASE
                    WHEN ml.retail_category IS NULL THEN 'Undefined'::character varying
                    WHEN ml.retail_category::text ~~ '%,%'::text THEN 'Multi Category'::character varying
                    ELSE ml.retail_category
                END AS ""Category"",
                CASE
                    WHEN ml.shipment_type::text = 'P2P'::text THEN 'Hyperlocal'::text
                    WHEN ml.shipment_type::text = 'P2H2P'::text THEN 'Hyperlocal'::text
                    ELSE 'Undefined'::text
                END AS shipment_type,
                CASE
                    WHEN t1.issue_sync_response::text = 'NACK'::text OR t1.on_issue_error_code IS NOT NULL AND t1.on_issue_error_code::text <> ''::text THEN 1
                    ELSE 0
                END AS rejected,
            COALESCE(lsp.""logistics NP name"", 'Others'::text) AS ""lnp name"",
            COALESCE(snp.seller_np, 'Others'::text) AS lbnp,
                CASE
                    WHEN COALESCE(snp.seller_np, 'Others'::text) = COALESCE(lsp.""logistics NP name"", 'Others'::text) THEN 'Intra NP'::text
                    ELSE 'Inter NP'::text
                END AS ""Np type Logistics"",
                CASE
                    WHEN (t1.""Resolved""::text = ANY (ARRAY['Yes'::character varying::text, 'Forced Resolved'::character varying::text])) AND t1.r_action_ticket_resolved_date > t1.ticket_expected_resolution_time THEN 'Yes'::text
                    WHEN t1.""Resolved""::text = 'No'::text AND CURRENT_TIMESTAMP >= t1.ticket_expected_resolution_time THEN 'Yes'::text
                    ELSE 'No'::text
                END AS ""Breached"",
                CASE t1.ticket_status
                    WHEN 'CLOSED'::text THEN 'Closed'::text
                    WHEN 'OPEN'::text THEN 'Open'::text
                    WHEN 'REOPENED'::text THEN 'ReOpened'::text
                    WHEN 'WAITING_FOR_CUSTOMER_UPDATE'::text THEN 'Pending with Customer'::text
                    WHEN 'WAITING_FOR_LOGISTIC_UPDATE'::text THEN 'Pending with Logistics NP'::text
                    WHEN 'WAITING_FOR_SELLER_NP_UPDATE'::text THEN 'Pending with Seller NP'::text
                    WHEN 'WAITING_FOR_SELLER_UPDATE'::text THEN 'Pending with Provider'::text
                    ELSE 'Undefined Status'::text
                END AS ""Status"",
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text THEN t1.""min_diff(resolved)""::numeric / 60.0
                    ELSE NULL::numeric
                END AS ""Resolved hour"",
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket,
                CASE
                    WHEN t1.""Resolved""::text = 'Forced Resolved'::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS forced_resolved_ticket,
                CASE
                    WHEN upper(COALESCE(t1.issue_sync_response, ''::text::character varying)::text) = 'ACK'::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS ack_logistics,
                CASE
                    WHEN upper(COALESCE(t1.issue_sync_response, ''::text::character varying)::text) = 'NACK'::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS nack_logistics,
                CASE
                    WHEN t1.on_issue_error_code IS NOT NULL AND t1.on_issue_error_code::text <> ''::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS on_issue_error_logistics,
                CASE
                    WHEN t1.issue_sync_response::text = 'NACK'::text OR t1.on_issue_error_code IS NOT NULL AND t1.on_issue_error_code::text <> ''::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS rejected_logistics,
            t1.""ticket count"" -
                CASE
                    WHEN t1.issue_sync_response::text = 'NACK'::text OR t1.on_issue_error_code IS NOT NULL AND t1.on_issue_error_code::text <> ''::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS net_tickets_logistics,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""tat_diff(res)"" <= 0::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolution_within_tat,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.ticket_status::text <> 'CLOSED'::text THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_and_not_closed,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text THEN t1.""min_diff(resolved)""
                    ELSE NULL::bigint::double precision
                END AS average_resolved_minutes,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text THEN t1.""min_diff(resolved)""::numeric / 60.0
                    ELSE NULL::numeric
                END AS average_resolved_hours,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text THEN t1.""min_diff(resolved)""::numeric / 1440.0
                    ELSE NULL::numeric
                END AS average_resolved_days,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text THEN t1.""min_diff(resolved)""::numeric / 86400.0
                    ELSE NULL::numeric
                END AS average_resolved_time,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" >= 0::double precision AND t1.""min_diff(resolved)"" <= 1440::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_0_1_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 1440::double precision AND t1.""min_diff(resolved)"" <= 4320::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_1_3_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 4320::double precision AND t1.""min_diff(resolved)"" <= 7200::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_3_5_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 7200::double precision AND t1.""min_diff(resolved)"" <= 14400::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_5_10_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 14400::double precision AND t1.""min_diff(resolved)"" <= 28800::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_11_20_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 28800::double precision AND t1.""min_diff(resolved)"" <= 43200::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_21_30_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 43200::double precision AND t1.""min_diff(resolved)"" <= 57600::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_31_40_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 57600::double precision AND t1.""min_diff(resolved)"" <= 72000::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_41_50_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 72000::double precision AND t1.""min_diff(resolved)"" <= 86400::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_51_60_day,
                CASE
                    WHEN t1.""Resolved""::text = 'Yes'::text AND t1.""min_diff(resolved)"" > 86400::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS resolved_ticket_above_60_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" >= 0::double precision AND t1.""sec_diff(open)"" <= 1440::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_0_1_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 1440::double precision AND t1.""sec_diff(open)"" <= 4320::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_1_3_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 4320::double precision AND t1.""sec_diff(open)"" <= 7200::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_3_5_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 7200::double precision AND t1.""sec_diff(open)"" <= 14400::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_5_10_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 14400::double precision AND t1.""sec_diff(open)"" <= 28800::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_11_20_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 28800::double precision AND t1.""sec_diff(open)"" <= 43200::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_21_30_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 43200::double precision AND t1.""sec_diff(open)"" <= 57600::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_31_40_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 57600::double precision AND t1.""sec_diff(open)"" <= 72000::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_41_50_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 72000::double precision AND t1.""sec_diff(open)"" <= 86400::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_51_60_day,
                CASE
                    WHEN t1.""Resolved""::text = 'No'::text AND t1.""sec_diff(open)"" > 86400::double precision THEN t1.""ticket count""::bigint
                    ELSE 0::bigint
                END AS unresolved_ticket_above_60_day
           FROM logistics.logistics_order_igm t1
             LEFT JOIN logistics.logistics_igm_lsp lsp ON t1.bpp_id::text = lsp.bpp_id
             LEFT JOIN logistics.logistics_igm_snp snp ON t1.bap_id::text = snp.""Seller NP""
             LEFT JOIN logistics.master_log ml ON lower(t1.network_order_id::text) = ml.order_id::text
        )
 SELECT b.bap_id,
    b.bpp_id,
    b.igm_key,
    b.ticket_created_date,
    b.""Date"",
    b.domain,
    b.network_issue_id,
    b.ticket_category,
    b.ticket_sub_category,
    b.""Resolved"",
    b.network_order_id,
    b.ticket_key,
    b.ticket_source,
    b.""ticket count"",
    b.ticket_raiser,
    b.ticket_expected_resolution_time,
    b.ticket_status,
    b.""Closed date"",
    b.r_action_ticket_resolved_date,
    b.on_issue_error_code,
    b.issue_sync_response,
    b.""tat_diff(open)"",
    b.""sec_diff(open)"",
    b.""min_diff(resolved)"",
    b.""tat_diff(res)"",
    b.provider_name,
    b.""Category"",
    b.shipment_type,
    b.rejected,
    b.""lnp name"",
    b.lbnp,
    b.""Np type Logistics"",
    b.""Breached"",
    b.""Status"",
    b.""Resolved hour"",
    b.resolved_ticket,
    b.unresolved_ticket,
    b.forced_resolved_ticket,
    b.ack_logistics,
    b.nack_logistics,
    b.on_issue_error_logistics,
    b.rejected_logistics,
    b.net_tickets_logistics,
    b.resolution_within_tat,
    b.unresolved_and_not_closed,
    b.average_resolved_minutes,
    b.average_resolved_hours,
    b.average_resolved_days,
    b.average_resolved_time,
    b.resolved_ticket_0_1_day,
    b.resolved_ticket_1_3_day,
    b.resolved_ticket_3_5_day,
    b.resolved_ticket_5_10_day,
    b.resolved_ticket_11_20_day,
    b.resolved_ticket_21_30_day,
    b.resolved_ticket_31_40_day,
    b.resolved_ticket_41_50_day,
    b.resolved_ticket_51_60_day,
    b.resolved_ticket_above_60_day,
    b.unresolved_ticket_0_1_day,
    b.unresolved_ticket_1_3_day,
    b.unresolved_ticket_3_5_day,
    b.unresolved_ticket_5_10_day,
    b.unresolved_ticket_11_20_day,
    b.unresolved_ticket_21_30_day,
    b.unresolved_ticket_31_40_day,
    b.unresolved_ticket_41_50_day,
    b.unresolved_ticket_51_60_day,
    b.unresolved_ticket_above_60_day,
    COALESCE(lcm.""Sub Category"", 'Undefined'::text) AS main_sub_category,
        CASE
            WHEN b.""Category""::text = 'Multi Category'::text THEN 'Multi Category'::text
            ELSE COALESCE(ocm.""L1 Category"", 'Undefined'::text)
        END AS order_category,
    COALESCE(lcm.""Main Category"", 'Undefined'::text) AS main_category
   FROM base b
     LEFT JOIN logistics.logistics_category_mapping lcm ON lcm.""ENUMs"" = b.ticket_sub_category::text
     LEFT JOIN logistics.order_category_mapping ocm ON ocm.network_retail_order_category = b.""Category""::text;"
